race date,horse_name,position,horse_age,bha_rating,draw,trainer_name,jockey_name,prize money 1,course name,race_age,race_title,Qaurter,race distance,odds
05/12/2018,Philba,14,6,74,4,David Evans,Sean Levey,6728,ASCOT,4YO+,LEO BANCROFT SIGNATURE HAIRCARE HANDICAP (4),1st,6,0.02
05/12/2018,Betsalottie,4,5,62,2,John Bridger,Mitch Godwin,3105,LINGFIELD,4YO+,"BETFRED ""FOLLOW US ON TWITTER"" HANDICAP (DIV II) (6)",1st,10,0.285714286
05/12/2018,Shesthedream,4,5,67,8,Tony Coyle,Barry McHugh,3398,THIRSK,3-5YO,ABF THE SOLDIERS' CHARITY SELLING STAKES (6),1st,6,0.25
05/12/2018,Spanish City,6,5,88,20,Roger Varian,Andrea Atzeni,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.125
05/12/2018,Via Serendipity,5,4,90,8,Stuart Williams,Martin Dwyer,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.04
05/12/2018,Six Strings,23,4,85,9,Eve Johnson Houghton,Raul Da Silva,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.03030303
05/12/2018,My Cherokee,8,4,0,9,Rebecca Menzies,Cam Hardie,5175,THIRSK,3YO+,IRISH DAY @THIRSKRACES NEXT SATURDAY 19TH MAY NOVICE STAKES (5),1st,8,0.01
05/12/2018,Windsorlot,2,5,59,5,Tony Carroll,George Downing,3105,LINGFIELD,4YO+,"BETFRED ""FOLLOW US ON TWITTER"" HANDICAP (DIV II) (6)",1st,10,0.142857143
05/12/2018,Kirkland Forever,3,4,57,8,Eve Johnson Houghton,Edward Greatrex,3105,LINGFIELD,4YO+,"BETFRED ""FOLLOW US ON TWITTER"" HANDICAP (DIV II) (6)",1st,10,0.363636364
05/12/2018,Belledesert,9,5,79,7,Steph Hollinshead,Robert Winston,22684,NOTTINGHAM,3YO+,EBF WEATHERBYS GENERAL STUD BOOK KILVINGTON STAKES (LISTED RACE) (FILLIES & MARES) (1),1st,6,0.0125
05/12/2018,La Figlia,7,4,99,1,Jeremy Noseda,J F Egan,34026,LINGFIELD,3YO+,"BETFRED ""SUPPORTS JACK BERRY HOUSE"" CHARTWELL FILLIES' STAKES (GROUP 3) (1)",1st,7,0.055555556
05/12/2018,Kaeso,5,4,76,9,Nigel Tinkler,Lewis Edmunds,6728,ASCOT,4YO+,LEO BANCROFT SIGNATURE HAIRCARE HANDICAP (4),1st,6,0.125
05/12/2018,Amplify,2,2,0,1,Brian Meehan,Joe Fanning,7763,ASCOT,2YO,TOTESPORT.COM NOVICE STAKES (PLUS 10 RACE) (3),1st,5,0.025
05/12/2018,Red Tycoon,8,6,77,15,Ken Cunningham-Brown,Pat Dobbs,6728,ASCOT,4YO+,LEO BANCROFT SIGNATURE HAIRCARE HANDICAP (4),1st,6,0.0625
05/12/2018,Keyser Soze,10,4,96,7,Richard Spencer,Jamie Spencer,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.222222222
05/12/2018,Famous Dynasty,3,4,59,8,Michael Blanshard,Josephine Gordon,3105,LINGFIELD,4YO+,"BETFRED ""FOLLOW US ON TWITTER"" HANDICAP (DIV I) (6)",1st,10,0.166666667
05/12/2018,Marseille,6,4,73,2,Julie Camacho,Paul Mulrennan,5434,THIRSK,4YO+,ELWICK STUD FILLIES' HANDICAP (5),1st,5,0.153846154
05/12/2018,Taste Of Paradise,10,3,0,11,Keith Dalgleish,P J McDonald,5175,THIRSK,3YO+,IRISH DAY @THIRSKRACES NEXT SATURDAY 19TH MAY NOVICE STAKES (5),1st,8,0.02
05/12/2018,Dancing Star,3,5,102,3,Andrew Balding,David Probert,14006,HAYDOCK,3YO+,PERTEMPS NETWORK CONDITIONS STAKES (2),1st,6,0.533333333
05/12/2018,Wotabreeze,4,5,65,1,John Quinn,Jason Hart,6728,THIRSK,4YO+,CLIFF STUD REARING WINNERS HANDICAP (4),1st,12,0.0625
05/12/2018,Player's Luck,6,3,0,15,Roger Varian,Jack Mitchell,5175,THIRSK,3YO+,IRISH DAY @THIRSKRACES NEXT SATURDAY 19TH MAY NOVICE STAKES (5),1st,8,0.04
05/12/2018,Silent Attack,15,5,103,19,Saeed bin Suroor,Silvestre De Sousa,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.125
05/12/2018,Tricky Dicky,12,5,72,14,Olly Williams,Connor Murtagh,6728,ASCOT,4YO+,LEO BANCROFT SIGNATURE HAIRCARE HANDICAP (4),1st,6,0.166666667
05/12/2018,Mullion Dreams,14,4,0,2,James Ewart,Tom Eaves,5175,THIRSK,3YO+,IRISH DAY @THIRSKRACES NEXT SATURDAY 19TH MAY NOVICE STAKES (5),1st,8,0.01
05/12/2018,Firmament,9,6,102,28,David O'Meara,Daniel Tudhope,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.071428571
05/12/2018,Town Charter,2,4,69,10,Tony Coyle,Andrew Mullen,3398,THIRSK,3-5YO,ABF THE SOLDIERS' CHARITY SELLING STAKES (6),1st,6,0.25
05/12/2018,Emperor Sakhee,11,8,0,6,Karen McLintock,David Nolan,5175,THIRSK,3YO+,IRISH DAY @THIRSKRACES NEXT SATURDAY 19TH MAY NOVICE STAKES (5),1st,8,0.01
05/12/2018,True Romance,13,4,72,10,Julia Brooke,Andrew Mullen,6728,THIRSK,4YO+,CLIFF STUD REARING WINNERS HANDICAP (4),1st,12,0.05
05/12/2018,Prevent,6,3,0,10,Ralph Beckett,Kevin Stott,3881,NOTTINGHAM,3YO+,GENTING CASINO AT THE CORNERHOUSE NOVICE STAKES (5),1st,6,0.166666667
05/12/2018,Fire Leopard,8,4,77,13,David O'Meara,Sam James,6728,THIRSK,4YO+,CLIFF STUD REARING WINNERS HANDICAP (4),1st,12,0.083333333
05/12/2018,Solveig's Song,6,6,52,7,Steve Woodman,Harry Bentley,3105,LINGFIELD,4YO+,"BETFRED ""FOLLOW US ON TWITTER"" HANDICAP (DIV II) (6)",1st,10,0.04
05/12/2018,Daddies Girl,5,3,90,6,Rod Millman,Nicola Currie,28013,ASCOT,3YO+,"EBF ""BREEDERS"" SERIES' FILLIES' HANDICAP (2)",1st,8,0.04
05/12/2018,Arcanada,3,5,105,7,Tom Dascombe,Tom Eaves,20983,HAYDOCK,3YO+,PERTEMPS NETWORK SPRING TROPHY STAKES (LISTED RACE) (1),1st,7,0.125
05/12/2018,Our Cilla,7,4,57,4,Julia Feilden,Hollie Doyle,3881,NOTTINGHAM,4YO+,T.I.M FIAT NOTTINGHAM HANDICAP (JOCKEY CLUB GRASSROOTS FLAT STAYERS SERIES QUALIFIER) (5),1st,14,0.125
05/12/2018,Lady Of Shalott,4,3,0,1,David Simcock,Jamie Spencer,22684,LINGFIELD,3YO,BETFRED MOBILE OAKS TRIAL FILLIES' STAKES (LISTED RACE) (1),1st,12,0.125
05/12/2018,Cuppacoco,8,3,68,1,Ann Duffield,Graham Lee,4757,THIRSK,3YO,MIKE WOOD MEMORIAL HANDICAP (5),1st,6,0.04
05/12/2018,Dave Dexter,3,2,0,6,Ralph Beckett,Louis Steward,7763,ASCOT,2YO,TOTESPORT.COM NOVICE STAKES (PLUS 10 RACE) (3),1st,5,0.615384615
05/12/2018,Tabarrak,1,5,110,3,Richard Hannon,Jim Crowley,20983,HAYDOCK,3YO+,PERTEMPS NETWORK SPRING TROPHY STAKES (LISTED RACE) (1),1st,7,0.3
05/12/2018,Rantan,1,5,72,14,Paul Midgley,Luke Morris,3398,THIRSK,3-5YO,ABF THE SOLDIERS' CHARITY SELLING STAKES (6),1st,6,0.444444444
05/12/2018,Lesanti,7,4,46,3,Ed de Giles,Harry Burns,3235,NOTTINGHAM,4YO+,GENTING CASINO ROULETTE APPRENTICE HANDICAP (RACING EXCELLENCE APPRENTICE TRAINING SERIES) (6),1st,8,0.04
05/12/2018,Perfect Clarity,1,3,0,7,Clive Cox,Adam Kirby,22684,LINGFIELD,3YO,BETFRED MOBILE OAKS TRIAL FILLIES' STAKES (LISTED RACE) (1),1st,12,0.2
05/12/2018,Salouen,3,4,110,3,Sylvester Kirk,Silvestre De Sousa,25520,ASCOT,4YO+,CAREY GROUP BUCKHOUNDS STAKES (LISTED RACE) (1),1st,12,0.166666667
05/12/2018,Fantastic Flyer,6,3,0,4,Dean Ivory,Franny Norton,3752,LINGFIELD,3YO+,"BETFRED ""TREBLE ODDS ON LUCKY 15'S"" FILLIES' NOVICE STAKES (5)",1st,6,0.03030303
05/12/2018,Arzaak,6,4,79,15,Chris Dwyer,David Allan,5822,NOTTINGHAM,4YO+,DOWNLOAD THE DG TAXI APP HANDICAP (JOCKEY CLUB GRASSROOTS SPRINT SERIES QUALIFIER) (4),1st,5,0.111111111
05/12/2018,Cuttin' Edge,13,4,76,1,William Muir,Martin Dwyer,6728,ASCOT,4YO+,LEO BANCROFT SIGNATURE HAIRCARE HANDICAP (4),1st,6,0.04
05/12/2018,Imagine If,10,4,77,18,Roger Fell,Silvestre De Sousa,6728,ASCOT,4YO+,LEO BANCROFT SIGNATURE HAIRCARE HANDICAP (4),1st,6,0.222222222
05/12/2018,Melaniemillie,2,4,55,8,Ruth Carr,James Sullivan,3398,THIRSK,4YO+,GET DAILY TIPS AT RACINGUK.COM HANDICAP (6),1st,6,0.166666667
05/12/2018,Ebitda,15,4,78,6,Scott Dixon,Jamie Gormley,5822,NOTTINGHAM,4YO+,DOWNLOAD THE DG TAXI APP HANDICAP (JOCKEY CLUB GRASSROOTS SPRINT SERIES QUALIFIER) (4),1st,5,0.125
05/12/2018,Zest,8,5,90,9,James Fanshawe,Daniel Muscutt,28013,ASCOT,3YO+,"EBF ""BREEDERS"" SERIES' FILLIES' HANDICAP (2)",1st,8,0.071428571
05/12/2018,Majrooh,6,6,73,5,George Peckham,Rossa Ryan,3881,NOTTINGHAM,4YO+,T.I.M FIAT NOTTINGHAM HANDICAP (JOCKEY CLUB GRASSROOTS FLAT STAYERS SERIES QUALIFIER) (5),1st,14,0.166666667
05/12/2018,Jean Excels,10,3,0,2,Roy Bowring,Paddy Mathers,3881,NOTTINGHAM,3YO+,GENTING CASINO AT THE CORNERHOUSE NOVICE STAKES (5),1st,6,0.01
05/12/2018,First Excel,12,6,55,14,Roy Bowring,Kevin Lundie,3398,THIRSK,4YO+,GET DAILY TIPS AT RACINGUK.COM HANDICAP (6),1st,6,0.071428571
05/12/2018,Excel Mate,8,4,0,12,Roy Bowring,Kevin Lundie,3881,NOTTINGHAM,3YO+,GENTING CASINO AT THE CORNERHOUSE NOVICE STAKES (5),1st,6,0.0125
05/12/2018,Searanger,1,5,57,7,Rebecca Menzies,P J McDonald,3398,THIRSK,4YO+,GET DAILY TIPS AT RACINGUK.COM HANDICAP (6),1st,6,0.0625
05/12/2018,Queen Of Connaught,5,3,78,9,Michael Bell,Oisin Murphy,22684,LINGFIELD,3YO,BETFRED MOBILE OAKS TRIAL FILLIES' STAKES (LISTED RACE) (1),1st,12,0.0625
05/12/2018,Kraka,6,3,77,5,Tom Dascombe,Liam Jones,9704,HAYDOCK,3YO,PERTEMPS NETWORK HANDICAP (3),1st,8,0.071428571
05/12/2018,C'Est No Mour,8,5,85,6,Peter Hedger,Joe Fanning,16173,ASCOT,4YO+,LES AMBASSADEURS CASINO HANDICAP (3),1st,12,0.05
05/12/2018,Hunaina,5,4,101,2,H-F Devin,Alexis Badel,34026,LINGFIELD,3YO+,"BETFRED ""SUPPORTS JACK BERRY HOUSE"" CHARTWELL FILLIES' STAKES (GROUP 3) (1)",1st,7,0.142857143
05/12/2018,Thrave,4,3,0,4,Henry Candy,Harry Bentley,34026,LINGFIELD,3YO,BETFRED DERBY TRIAL STAKES (LISTED RACE) (COLTS & GELDINGS) (1),1st,12,0.166666667
05/12/2018,Lincoln Rocks,2,5,103,7,David O'Meara,Harry Bentley,34026,LINGFIELD,3YO+,"BETFRED ""SUPPORTS JACK BERRY HOUSE"" CHARTWELL FILLIES' STAKES (GROUP 3) (1)",1st,7,0.222222222
05/12/2018,New Graduate,1,3,0,10,James Tate,Luke Morris,5175,THIRSK,3YO+,IRISH DAY @THIRSKRACES NEXT SATURDAY 19TH MAY NOVICE STAKES (5),1st,8,1.2
05/12/2018,Agar's Plough,6,3,75,10,Ed Dunlop,Gerald Mosse,3881,NOTTINGHAM,3YO,DG EXECUTIVE CARS WEDDINGS & AIRPORT JOURNEYS HANDICAP (DIV I) (5),1st,8,0.125
05/12/2018,Robinson Crusoe,3,3,72,8,Richard Hannon,Hollie Doyle,3881,NOTTINGHAM,3YO,DG EXECUTIVE CARS WEDDINGS & AIRPORT JOURNEYS HANDICAP (DIV II) (5),1st,8,0.111111111
05/12/2018,Azam,2,4,77,6,Michael Appleby,Alistair Rawlinson,3881,NOTTINGHAM,4YO+,T.I.M FIAT NOTTINGHAM HANDICAP (JOCKEY CLUB GRASSROOTS FLAT STAYERS SERIES QUALIFIER) (5),1st,14,0.2
05/12/2018,Great Respect,10,2,0,5,Saeed bin Suroor,William Carson,7763,ASCOT,2YO,TOTESPORT.COM NOVICE STAKES (PLUS 10 RACE) (3),1st,5,0.090909091
05/12/2018,Rose Marmara,5,5,68,3,Brian Rothwell,James Sullivan,5434,THIRSK,4YO+,ELWICK STUD FILLIES' HANDICAP (5),1st,5,0.083333333
05/12/2018,Stonific,1,5,81,2,David O'Meara,Daniel Tudhope,6728,THIRSK,4YO+,CLIFF STUD REARING WINNERS HANDICAP (4),1st,12,0.363636364
05/12/2018,Rock Icon,3,5,72,3,Jo Hughes,Harry Burns,3881,NOTTINGHAM,4YO+,GENTING CASINO NOTTINGHAM HANDICAP (A JOCKEY CLUB GRASSROOTS MIDDLE DISTANCE QUALIFIER) (5),1st,10,0.125
05/12/2018,Muscika,7,4,81,10,David O'Meara,Shelley Birkett,6728,ASCOT,4YO+,LEO BANCROFT SIGNATURE HAIRCARE HANDICAP (4),1st,6,0.083333333
05/12/2018,Ardamir,4,6,73,5,Laura Mongan,Jason Watson,5531,LINGFIELD,4YO+,BETFRED TV HANDICAP (4),1st,16,0.071428571
05/12/2018,Juan Horsepower,8,4,71,12,Michael Appleby,Kevin Lundie,3398,THIRSK,3-5YO,ABF THE SOLDIERS' CHARITY SELLING STAKES (6),1st,6,0.222222222
05/12/2018,Semana Santa,14,5,57,13,David Barron,Ben Curtis,3398,THIRSK,4YO+,GET DAILY TIPS AT RACINGUK.COM HANDICAP (6),1st,6,0.1
05/12/2018,Cecchini,2,3,0,8,Ralph Beckett,Richard Kingscote,22684,LINGFIELD,3YO,BETFRED MOBILE OAKS TRIAL FILLIES' STAKES (LISTED RACE) (1),1st,12,0.444444444
05/12/2018,Rickyroadboy,2,3,65,14,Mark Walford,Andrew Mullen,4757,THIRSK,3YO,MIKE WOOD MEMORIAL HANDICAP (5),1st,6,0.083333333
05/12/2018,Midnight Mood,1,5,50,6,Dominic Ffrench Davis,J F Egan,3105,LINGFIELD,4YO+,"BETFRED ""FOLLOW US ON TWITTER"" HANDICAP (DIV I) (6)",1st,10,0.285714286
05/12/2018,Harrogate,1,3,71,2,James Bethell,George Wood,4757,THIRSK,3YO,MIKE WOOD MEMORIAL HANDICAP (5),1st,6,0.083333333
05/12/2018,Yorkshire Rover,10,4,54,5,Colin Teague,Shane Gray,3398,THIRSK,3-5YO,ABF THE SOLDIERS' CHARITY SELLING STAKES (6),1st,6,0.02
05/12/2018,Mr Scaramanga,27,4,101,1,Simon Dow,Charles Bishop,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.02
05/12/2018,Charlie Chaplin,14,4,46,9,Robert Eddery,Kieran Schofield,3235,NOTTINGHAM,4YO+,GENTING CASINO ROULETTE APPRENTICE HANDICAP (RACING EXCELLENCE APPRENTICE TRAINING SERIES) (6),1st,8,0.071428571
05/12/2018,Count Calabash,1,4,90,14,Eve Johnson Houghton,Charles Bishop,16173,ASCOT,4YO+,LES AMBASSADEURS CASINO HANDICAP (3),1st,12,0.222222222
05/12/2018,Monks Stand,9,4,82,7,John Mackie,Adam Kirby,6728,ASCOT,4YO+,LEO BANCROFT SIGNATURE HAIRCARE HANDICAP (4),1st,6,0.05
05/12/2018,Alfa McGuire,4,3,90,1,Bryan Smart,Graham Lee,9704,HAYDOCK,3YO,PERTEMPS NETWORK HANDICAP (3),1st,8,0.1
05/12/2018,Liquid,7,4,79,11,David Barron,Clifford Lee,5822,NOTTINGHAM,4YO+,DOWNLOAD THE DG TAXI APP HANDICAP (JOCKEY CLUB GRASSROOTS SPRINT SERIES QUALIFIER) (4),1st,5,0.0625
05/12/2018,Broughtons Story,5,4,63,9,Philip McBride,George Wood,3881,NOTTINGHAM,4YO+,GENTING CASINO NOTTINGHAM HANDICAP (A JOCKEY CLUB GRASSROOTS MIDDLE DISTANCE QUALIFIER) (5),1st,10,0.1
05/12/2018,Time To Exceed,7,5,83,10,Henry Candy,Pat Cosgrave,22684,NOTTINGHAM,3YO+,EBF WEATHERBYS GENERAL STUD BOOK KILVINGTON STAKES (LISTED RACE) (FILLIES & MARES) (1),1st,6,0.025
05/12/2018,Invisible Storm,7,3,0,8,William Stone,Hollie Doyle,3881,NOTTINGHAM,3YO+,GENTING CASINO AT THE CORNERHOUSE NOVICE STAKES (5),1st,6,0.05
05/12/2018,Pivotal Man,4,3,0,3,Roger Varian,Jack Mitchell,3881,NOTTINGHAM,3YO+,GENTING CASINO AT THE CORNERHOUSE NOVICE STAKES (5),1st,6,0.142857143
05/12/2018,Kamra,8,4,77,3,Michael Herrington,Rossa Ryan,5822,NOTTINGHAM,4YO+,DOWNLOAD THE DG TAXI APP HANDICAP (JOCKEY CLUB GRASSROOTS SPRINT SERIES QUALIFIER) (4),1st,5,0.1
05/12/2018,Two Blondes,5,2,0,7,Mick Channon,Charles Bishop,7763,ASCOT,2YO,TOTESPORT.COM NOVICE STAKES (PLUS 10 RACE) (3),1st,5,0.0625
05/12/2018,Dundunah,11,4,72,5,David O'Meara,Daniel Tudhope,5434,THIRSK,4YO+,ELWICK STUD FILLIES' HANDICAP (5),1st,5,0.0625
05/12/2018,Iberica Road,8,5,59,13,Grant Tuer,Patrick Vaughan,3235,NOTTINGHAM,4YO+,GENTING CASINO ROULETTE APPRENTICE HANDICAP (RACING EXCELLENCE APPRENTICE TRAINING SERIES) (6),1st,8,0.125
05/12/2018,Gilgamesh,7,4,92,23,George Scott,David Egan,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.04
05/12/2018,Pretty Baby,1,3,100,11,William Haggas,Paul Hanagan,22684,NOTTINGHAM,3YO+,EBF WEATHERBYS GENERAL STUD BOOK KILVINGTON STAKES (LISTED RACE) (FILLIES & MARES) (1),1st,6,1.1
05/12/2018,Melinoe,2,4,86,6,Sir Mark Prescott Bt,Luke Morris,7116,HAYDOCK,4YO+,PERTEMPS NETWORK STAYERS' HANDICAP (4),1st,14,0.615384615
05/12/2018,Lukoutoldmakezebak,3,5,51,8,David Thompson,Jonathan Fisher,3235,NOTTINGHAM,4YO+,GENTING CASINO ROULETTE APPRENTICE HANDICAP (RACING EXCELLENCE APPRENTICE TRAINING SERIES) (6),1st,8,0.071428571
05/12/2018,Running Cloud,8,3,79,2,Eve Johnson Houghton,David Probert,9704,HAYDOCK,3YO,PERTEMPS NETWORK HANDICAP (3),1st,8,0.03030303
05/12/2018,Glyder,5,4,55,13,John Holt,Paddy Mathers,3398,THIRSK,4YO+,SUBSCRIBE TO RACING UK ON YOUTUBE HANDICAP (6),1st,5,0.090909091
05/12/2018,Eternalist,10,5,62,9,Jim Goldie,P J McDonald,5434,THIRSK,4YO+,ELWICK STUD FILLIES' HANDICAP (5),1st,5,0.05
05/12/2018,Prost,2,4,88,6,Ed Vaughan,Harry Bentley,7246,LINGFIELD,4YO+,"BETFRED ""HOME OF GOALS GALORE"" HANDICAP (3)",1st,8,0.285714286
05/12/2018,The Grape Escape,25,4,104,10,Stuart Williams,Louis Steward,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.02
05/12/2018,Koeman,2,4,87,2,Mick Channon,David Egan,16173,ASCOT,4YO+,LES AMBASSADEURS CASINO HANDICAP (3),1st,12,0.142857143
05/12/2018,Little Kingdom,5,4,46,11,Tracy Waggott,Paddy Mathers,3398,THIRSK,3-5YO,ABF THE SOLDIERS' CHARITY SELLING STAKES (6),1st,6,0.03030303
05/12/2018,Master Archer,2,4,80,3,James Fanshawe,Harry Bentley,5531,LINGFIELD,4YO+,BETFRED TV HANDICAP (4),1st,16,0.4
05/12/2018,Classical Times,2,4,93,12,Peter Chapple-Hyam,Jack Mitchell,22684,NOTTINGHAM,3YO+,EBF WEATHERBYS GENERAL STUD BOOK KILVINGTON STAKES (LISTED RACE) (FILLIES & MARES) (1),1st,6,0.05
05/12/2018,Alfred Richardson,5,4,73,7,John Davies,Phillip Makin,6728,THIRSK,4YO+,CLIFF STUD REARING WINNERS HANDICAP (4),1st,12,0.1
05/12/2018,Sabador,4,4,93,14,Ed Walker,William Buick,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.111111111
05/12/2018,Echo Cove,3,3,74,6,Jane Chapple-Hyam,Pat Cosgrave,3881,NOTTINGHAM,3YO,DG EXECUTIVE CARS WEDDINGS & AIRPORT JOURNEYS HANDICAP (DIV I) (5),1st,8,0.285714286
05/12/2018,Akbar Shah,12,3,0,1,Ed Walker,Pat Cosgrave,3881,NOTTINGHAM,3YO+,GENTING CASINO AT THE CORNERHOUSE NOVICE STAKES (5),1st,6,0.0625
05/12/2018,Kodi Beach,10,3,73,10,David Barron,Ben Robinson,3881,NOTTINGHAM,3YO,DG EXECUTIVE CARS WEDDINGS & AIRPORT JOURNEYS HANDICAP (DIV II) (5),1st,8,0.04
05/12/2018,Speedo Boy,4,4,95,3,Ian Williams,William Buick,16173,ASCOT,4YO+,LES AMBASSADEURS CASINO HANDICAP (3),1st,12,0.181818182
05/12/2018,Makaarim,26,4,88,15,Hughie Morrison,Charlie Bennett,65363,ASCOT,4YO+,TOTESCOOP6 VICTORIA CUP (HERITAGE HANDICAP) (2),1st,7,0.02
05/12/2018,Channel Packet,2,4,61,14,Michael Appleby,Mark Crehan,3235,NOTTINGHAM,4YO+,GENTING CASINO ROULETTE APPRENTICE HANDICAP (RACING EXCELLENCE APPRENTICE TRAINING SERIES) (6),1st,8,0.071428571
05/12/2018,Melonade,4,4,72,11,David Barron,Ben Curtis,5434,THIRSK,4YO+,ELWICK STUD FILLIES' HANDICAP (5),1st,5,0.1
05/12/2018,Tristram,1,4,62,3,John Mackie,David Allan,3881,NOTTINGHAM,4YO+,T.I.M FIAT NOTTINGHAM HANDICAP (JOCKEY CLUB GRASSROOTS FLAT STAYERS SERIES QUALIFIER) (5),1st,14,0.166666667
05/12/2018,Diamond Pursuit,8,3,67,5,Jo Hughes,Poppy Bridgwater,3881,NOTTINGHAM,3YO,DG EXECUTIVE CARS WEDDINGS & AIRPORT JOURNEYS HANDICAP (DIV I) (5),1st,8,0.015151515
05/12/2018,On A Roll,3,3,0,2,Richard Hannon,Tom Marquand,3752,LINGFIELD,3YO+,"BETFRED ""TREBLE ODDS ON LUCKY 15'S"" FILLIES' NOVICE STAKES (5)",1st,6,0.083333333
05/12/2018,Island Of Life,4,4,0,7,William Haggas,Ryan Moore,3752,LINGFIELD,3YO+,"BETFRED ""TREBLE ODDS ON LUCKY 15'S"" FILLIES' NOVICE STAKES (5)",1st,6,0.25
05/12/2018,Mr Wagyu,11,3,72,16,John Quinn,Jason Hart,4757,THIRSK,3YO,MIKE WOOD MEMORIAL HANDICAP (5),1st,6,0.0625
05/12/2018,Our Little Pony,4,3,66,5,Lawrence Mullaney,Jamie Gormley,4757,THIRSK,3YO,MIKE WOOD MEMORIAL HANDICAP (5),1st,6,0.03030303
05/12/2018,Tajaanus,3,3,102,8,Richard Hannon,Tom Marquand,34026,LINGFIELD,3YO+,"BETFRED ""SUPPORTS JACK BERRY HOUSE"" CHARTWELL FILLIES' STAKES (GROUP 3) (1)",1st,7,0.285714286
05/12/2018,Paramount Love,5,3,72,1,Richard Fahey,Tony Hamilton,3881,NOTTINGHAM,3YO,DG EXECUTIVE CARS WEDDINGS & AIRPORT JOURNEYS HANDICAP (DIV I) (5),1st,8,0.071428571
05/12/2018,Alba Del Sole,5,3,68,4,Ivan Furtado,Shane Gray,4757,THIRSK,3YO,MIKE WOOD MEMORIAL HANDICAP (5),1st,6,0.02
05/12/2018,Blazed,3,4,73,12,Ed Vaughan,Jamie Spencer,6728,ASCOT,4YO+,LEO BANCROFT SIGNATURE HAIRCARE HANDICAP (4),1st,6,0.1
05/12/2018,Peggy's Angel,8,3,87,8,Jo Hughes,Jason Hart,22684,NOTTINGHAM,3YO+,EBF WEATHERBYS GENERAL STUD BOOK KILVINGTON STAKES (LISTED RACE) (FILLIES & MARES) (1),1st,6,0.03030303
05/12/2018,Coastal Drive,15,3,67,12,Paul Midgley,Paul Mulrennan,4757,THIRSK,3YO,MIKE WOOD MEMORIAL HANDICAP (5),1st,6,0.035714286
05/12/2018,Celebrity,12,4,98,3,D Moser,Sam Hitchcott,22684,NOTTINGHAM,3YO+,EBF WEATHERBYS GENERAL STUD BOOK KILVINGTON STAKES (LISTED RACE) (FILLIES & MARES) (1),1st,6,0.055555556
05/12/2018,Jungle Room,6,3,77,2,Kevin Ryan,Kevin Stott,3881,NOTTINGHAM,3YO,DG EXECUTIVE CARS WEDDINGS & AIRPORT JOURNEYS HANDICAP (DIV II) (5),1st,8,0.615384615
05/12/2018,Riverside Walk,6,3,67,20,Keith Dalgleish,Phillip Makin,4757,THIRSK,3YO,MIKE WOOD MEMORIAL HANDICAP (5),1st,6,0.05
05/12/2018,Mutawaffer,4,2,0,10,Charles Hills,Andrea Atzeni,7763,ASCOT,2YO,TOTESPORT.COM NOVICE STAKES (PLUS 10 RACE) (3),1st,5,0.083333333
05/12/2018,Restless Rose,8,3,0,6,Stuart Williams,Harry Bentley,3752,LINGFIELD,3YO+,"BETFRED ""TREBLE ODDS ON LUCKY 15'S"" FILLIES' NOVICE STAKES (5)",1st,6,0.125
05/12/2018,Technological,7,3,88,5,George Margarson,Tom Queally,34026,LINGFIELD,3YO,BETFRED DERBY TRIAL STAKES (LISTED RACE) (COLTS & GELDINGS) (1),1st,12,0.02
05/12/2018,Global Conqueror,2,3,85,8,Simon Crisford,Kieran Shoemark,9704,HAYDOCK,3YO,PERTEMPS NETWORK HANDICAP (3),1st,8,0.2
05/12/2018,Qatar Glory,11,4,0,6,Marco Botti,Marc Monaghan,3881,NOTTINGHAM,3YO+,GENTING CASINO AT THE CORNERHOUSE NOVICE STAKES (5),1st,6,0.071428571
05/12/2018,Tabdeed,1,3,0,7,Owen Burrows,Dane O'Neill,3881,NOTTINGHAM,3YO+,GENTING CASINO AT THE CORNERHOUSE NOVICE STAKES (5),1st,6,0.5
05/12/2018,Tivoli,10,3,89,4,John Gosden,Nicky Mackay,22684,NOTTINGHAM,3YO+,EBF WEATHERBYS GENERAL STUD BOOK KILVINGTON STAKES (LISTED RACE) (FILLIES & MARES) (1),1st,6,0.166666667
05/12/2018,Casima,6,3,74,6,Archie Watson,Edward Greatrex,22684,LINGFIELD,3YO,BETFRED MOBILE OAKS TRIAL FILLIES' STAKES (LISTED RACE) (1),1st,12,0.025
